_system_object_id;Objekttitel;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;objektgeschichte[].ereignis_typ#ubmz_event_id;Ereignistyp;objektgeschichte[].datum_ereignis;objektgeschichte[].datum_normiert_ereignis#from;objektgeschichte[].datum_normiert_ereignis#to;objektgeschichte[].unsicher_datum;objektgeschichte[].ort_ereignis#_system_object_id;Ort;objektgeschichte[].unsicher_ort;objektgeschichte[].personen_ereignis[].person_ereignis#_system_object_id;Person/Körperschaft;objektgeschichte[].personen_ereignis[].rolle_ereignis#_system_object_id;Rolle;objektgeschichte[].personen_ereignis[].unsicher;objektgeschichte[].bemerkung_ereignis;
  20303;"3. OG, Sekretariat Martina Granaß, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20308;"3. OG, Seminarraum, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20314;"3. OG, Büro Prof. Dr. Matthias Müller, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20318;"3. OG, Büro Prof. Dr. Gregor Wedekind, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20321;"3. OG, Studienbüro Mechthild Bäumer und Martin Reihl, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20325;"4. OG, Treppenhaus, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20335;"4. OG, Büro Hausmeister Markus Schmitt, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20339;"4. OG, ehem. Fototabteilung, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20346;"4. OG, Hörsaal, Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20358;"Treppenhaus, Hochschule für Musik";"ubmz-14";"Herstellung";"1959/1960";"1959";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 24";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20363;"Institut für Kunstgeschichte";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 26";"ubmz-36";"Zerstörung";"2013";"2013";"2013";"0";"";"";"";"";"";"";"";"";"";""
  20368;"Hochschule für Musik";"ubmz-14";"Herstellung";"1960";"1960";"1960";"0";"";"";"";"";"";"";"";"";"";"ubmz-19";"Objektbewegung";"";"";"";"";"7750
";"Mainz
";"0
";"";"";"";"";"";" Zum Ort: Binger Str. 24";"ubmz-36";"Zerstörung";"2012";"2012";"2012";"0";"";"";"";"";"";"";"";"";"";""
  25258;"Portrait Friedhelm Wilhelm Fischer";"ubmz-2";"";"";"";"";"";"";"";"";"25257
";"Fischer, Friedhelm Wilhelm (1931 - 1981)
";"59
";"Auftrag
";"0
";"Professor am Institut für Kunstgeschichte von 1974 bis 1981";""
